INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage,FAMILY_STATUS_вдовец / вдова,FAMILY_STATUS_гражданский брак,FAMILY_STATUS_женат / замужем,FAMILY_STATUS_повторный брак,FAMILY_STATUS_разведен / разведена,FAMILY_STATUS_холост / не замужем,INCOME_BASE_TYPE_2НДФЛ,INCOME_BASE_TYPE_Поступление зарплаты на счет,INCOME_BASE_TYPE_Свободная форма с печатью работодателя,INCOME_BASE_TYPE_Форма банка (без печати работодателя),CREDIT_PURPOSE_Другое,CREDIT_PURPOSE_Лечение,CREDIT_PURPOSE_Обучение,CREDIT_PURPOSE_Отпуск,CREDIT_PURPOSE_Покупка автомобиля,CREDIT_PURPOSE_Покупка бытовой техники,CREDIT_PURPOSE_Покупка земли,CREDIT_PURPOSE_Покупка мебели,CREDIT_PURPOSE_Покупка недвижимости/ строительство,CREDIT_PURPOSE_Ремонт,EMPL_TYPE_вспомогательный персонал,EMPL_TYPE_менеджер высшего звена,EMPL_TYPE_менеджер по продажам,EMPL_TYPE_менеджер среднего звена,EMPL_TYPE_рабочий,EMPL_TYPE_специалист,EMPL_TYPE_торговый представитель,EMPL_PROPERTY_Другое,EMPL_PROPERTY_Информационные технологии,EMPL_PROPERTY_Сельское и лесное хозяйство,EMPL_PROPERTY_Торговля,EMPL_PROPERTY_Юридические услуги,EMPL_FORM_Государственное предприятие,EMPL_FORM_ЗАО,EMPL_FORM_Иная форма,EMPL_FORM_Индивидуальный предприниматель,EMPL_FORM_ОАО,EMPL_FORM_ООО,CLUSTER,SUPERVISED_CLUSTER
0,-1.0,1,1.0,0.0,0.0,1,2.0,-0.4827586206896552,-0.4615384615384615,0.0,0.0,1.0,1.0,1.0,0.7064657905217974,0.0,0.0,0.0,0.0,0.2857142857142856,-0.5,-0.5,-0.6024096385542169,-0.6,0.0,0.0,-0.0769230769230769,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7,7
1,-1.0499999999999998,0,1.0,0.0,0.0,1,0.0,0.2586206896551724,-0.2307692307692307,0.0,0.0,1.0,1.0,1.0,1.015301968200667,1.0,0.0,0.0,0.0,-0.5714285714285715,-0.5,0.25,0.4578313253012048,0.0,-0.5,3.0,-0.1538461538461538,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,3
1,-0.4999999999999999,1,0.0,0.0,0.0,1,0.0,0.4137931034482758,-0.5384615384615384,3.0,2.0,3.0,3.0,3.0,-0.1270814108569774,0.0,2.0,1.0,1.0,-0.3809523808571429,1.0,2.0,1.3614457831325302,2.0,0.5,0.0,-0.6923076923076923,-0.2115384615384615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,5
1,0.35,0,0.0,0.0,0.0,1,2.0,0.1206896551724138,-0.6153846153846154,0.5,0.0,1.0,1.0,1.0,4.9163905314448835,0.0,0.0,0.0,0.0,1.0,0.5,-0.5,-0.2891566265060241,-0.2,0.5,0.0,0.0,-0.0961538461538461,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
0,-0.2499999999999999,0,0.0,0.0,2.0,1,0.0,3.2758620689655173,1.3076923076923077,-0.5,-0.5,0.0,0.0,0.0,-0.0192772626855968,0.0,1.0,0.0,0.0,-0.9523809522857144,-0.5,2.75,1.867469879518072,2.0,-0.5,3.0,-0.4615384615384615,0.7115384615384616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3
0,0.2000000000000001,0,2.0,0.0,0.0,0,0.0,-0.5689655172413793,0.3076923076923077,-0.5,-0.5,0.0,0.0,0.0,-0.1139605104535296,1.0,1.0,0.0,0.0,0.0816326531428571,0.5,0.25,1.0481927710843373,0.4,0.5,2.0,-0.3846153846153846,0.5384615384615384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3
0,-0.3,0,1.0,0.0,-2.0,1,0.0,1.2413793103448276,0.9230769230769232,1.0,0.5,2.0,2.0,2.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-0.0714285714285715,0.5,0.5,0.9036144578313252,0.6,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,5
0,0.05,1,1.0,0.0,0.0,1,1.0,-0.396551724137931,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.1041924682998162,0.0,1.0,0.0,0.0,-0.7857142857142858,-0.5,1.0,0.7951807228915663,0.6,0.0,1.0,-0.3846153846153846,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,3
1,-0.0499999999999997,0,0.0,0.0,0.0,1,0.0,1.2413793103448276,0.9230769230769232,1.5,1.5,4.0,1.0,1.0,-0.2037882080691594,1.0,1.0,1.0,1.0,0.5714285714285713,2.0,0.25,0.4216867469879518,1.0,2.5,0.0,-0.6923076923076923,0.2884615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,5
1,-0.3499999999999997,0,1.0,0.0,0.0,1,0.0,-0.3448275862068966,-0.2307692307692307,0.0,0.0,0.0,0.0,0.0,-0.2037882080691594,0.0,1.0,0.0,0.0,0.2857142857142856,-0.5,-0.5,-0.6265060240963856,-0.6,-0.5,0.0,-0.3846153846153846,0.0961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,7
1,0.8999999999999999,1,1.0,0.0,-2.0,1,2.0,1.0517241379310345,0.7692307692307693,4.5,2.5,6.0,5.0,5.0,7.880704539106858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3975903614457831,0.0,0.0,0.0,0.0,0.4038461538461538,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5,5
1,0.8999999999999999,1,0.0,0.0,1.0,1,1.0,-0.1724137931034483,-0.5384615384615384,3.5,2.0,1.0,0.0,0.0,-0.0450229755186354,1.0,1.0,0.0,0.0,0.4444444445714286,1.5,0.25,0.253012048192771,0.8,1.5,0.0,-0.3076923076923077,-0.5192307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,5
1,-1.2499999999999998,0,0.0,0.0,0.0,1,2.0,-0.4482758620689655,0.9230769230769232,1.5,1.5,3.0,3.0,2.0,0.5148333687597363,0.0,1.0,0.0,0.0,0.7619047619999999,0.0,-0.5,-0.5542168674698795,-0.4,0.0,0.0,-0.3076923076923077,-0.9230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,5
0,0.2000000000000001,0,1.0,0.0,0.0,1,1.0,0.293103448275862,-0.5384615384615384,1.5,0.0,1.0,1.0,1.0,0.0182249621856708,0.0,0.0,0.0,0.0,0.1558441557142856,1.5,0.75,0.6867469879518072,1.2,0.5,0.0,0.0769230769230769,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,2
1,-0.1499999999999998,1,1.0,0.0,0.0,1,1.0,0.1724137931034483,0.0769230769230769,-0.5,-0.5,0.0,0.0,0.0,-0.061561020405309,0.0,0.0,0.0,0.0,-0.3265306122857143,0.0,0.5,0.3734939759036144,0.4,0.0,2.0,0.3846153846153846,-0.2307692307692307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,3
0,0.4000000000000001,0,0.0,0.0,2.0,1,0.0,-0.3103448275862069,0.3846153846153846,4.5,4.0,9.0,8.0,8.0,0.7328847713591762,0.0,0.0,0.0,0.0,0.4155844157142858,2.0,0.5,3.4819277108433737,1.2,0.0,0.0,0.4615384615384615,0.5961538461538461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,5
1,-0.6999999999999997,0,0.0,0.0,-1.0,0,0.0,-0.4482758620689655,-0.3846153846153846,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,1.0,0.5,-0.5,-0.6867469879518072,-0.2,0.0,0.0,0.2307692307692307,-0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,7
1,0.4000000000000001,0,1.0,0.0,0.0,0,0.0,0.3103448275862069,0.6923076923076923,0.5,0.0,0.0,0.0,0.0,0.7378538584029207,1.0,0.0,0.0,0.0,0.2857142857142856,-0.5,-0.5,0.5301204819277109,-0.6,0.0,1.0,2.4615384615384617,0.3269230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.1999999999999999,1,0.0,0.0,-2.0,1,0.0,1.4827586206896552,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,-0.0468478632020191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2650602409638554,0.0,0.0,0.0,0.6923076923076923,0.5192307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4
0,-0.0999999999999998,0,0.0,0.0,-1.0,0,0.0,-0.1551724137931034,-0.1538461538461538,0.5,0.0,1.0,1.0,0.0,2.3407854690343215,1.0,0.0,0.0,0.0,0.2857142857142856,1.5,0.5,1.3855421686746987,1.0,0.0,1.0,-0.1538461538461538,0.5192307692307693,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1,0.1500000000000001,0,0.0,0.0,-2.0,1,2.0,1.8448275862068968,0.9230769230769232,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,0.2857142857142856,-0.5,-0.5,-0.6506024096385542,-0.6,0.0,0.0,-0.2307692307692307,-1.1538461538461535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4
0,0.05,1,0.0,0.0,2.0,1,0.0,-0.2241379310344827,-0.1538461538461538,1.0,1.0,3.0,3.0,1.0,0.3898557041741064,0.0,2.0,2.0,2.0,0.2857142857142856,0.0,-0.25,-0.5060240963855421,-0.2,0.0,0.0,-0.6923076923076923,0.3653846153846153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,5
1,0.8999999999999999,1,0.0,0.0,0.0,1,2.0,1.2241379310344829,-0.2307692307692307,0.5,0.5,2.0,2.0,1.0,0.0517643844427522,1.0,2.0,1.0,1.0,-0.0714285714285715,2.0,1.75,3.6506024096385543,2.2,1.0,0.0,-0.6923076923076923,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2
1,0.2000000000000001,0,0.0,0.0,2.0,1,0.0,-0.2413793103448276,-0.2307692307692307,-0.5,-0.5,0.0,0.0,0.0,0.5993770842429985,0.0,0.0,0.0,0.0,1.7142857142857144,0.0,-0.75,-0.5783132530120482,-0.6,0.0,0.0,-0.0769230769230769,-1.1346153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,7
1,0.4000000000000001,1,1.0,0.0,0.0,1,2.0,-0.5689655172413793,-0.4615384615384615,-0.5,-0.5,0.0,0.0,0.0,2.5269737863383304,1.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.6746987951807228,-0.8,0.0,0.0,0.0769230769230769,-1.0961538461538465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1,0.2000000000000001,1,0.0,0.0,2.0,1,0.0,3.8620689655172415,0.8461538461538461,0.5,0.5,1.0,1.0,1.0,0.8251945718781456,1.0,2.0,1.0,1.0,0.1269841268571429,3.0,1.75,3.072289156626506,2.6,1.5,6.0,-0.6153846153846154,0.8076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,2
0,0.8499999999999999,0,1.0,0.0,0.0,1,0.0,0.1724137931034483,0.2307692307692307,0.5,0.5,0.0,0.0,0.0,-0.0029968843084294,1.0,0.0,0.0,0.0,-0.5714285714285715,0.0,1.25,0.8433734939759037,1.0,0.5,2.0,1.0769230769230769,0.6923076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3
0,-0.7999999999999998,1,0.0,0.0,2.0,1,0.0,0.8103448275862069,-0.4615384615384615,2.5,1.0,2.0,2.0,1.0,-0.0241328142032807,0.0,0.0,0.0,0.0,0.1758241757142856,2.0,1.0,1.036144578313253,1.6,1.5,2.0,-0.2307692307692307,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,5
1,-1.1999999999999995,0,1.0,0.0,-2.0,1,0.0,2.0517241379310347,0.2307692307692307,0.0,-0.5,0.0,0.0,0.0,0.2838478621656949,0.0,0.0,0.0,0.0,-0.4285714285714286,-0.5,0.0,-0.1204819277108433,-0.2,0.0,0.0,0.9230769230769232,-0.0769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4
1,0.2500000000000002,0,0.0,0.0,1.0,1,0.0,-0.3620689655172414,-0.6923076923076923,1.0,1.0,3.0,2.0,2.0,-0.2037882080691594,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.4216867469879518,-0.8,-0.5,0.0,1.4615384615384617,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,5
0,-0.7499999999999998,0,0.0,0.0,0.0,1,0.0,-0.1896551724137931,-0.5384615384615384,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,1.0,0.0,0.0,0.0,-0.1904761905714287,0.0,0.25,0.036144578313253,0.2,0.0,0.0,-0.3076923076923077,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,7
1,-0.0999999999999998,1,1.0,0.0,0.0,1,1.0,0.5172413793103449,-0.1538461538461538,0.5,0.0,1.0,0.0,0.0,5.877320435478384,0.0,0.0,0.0,0.0,0.2857142857142856,0.0,-0.25,0.0240963855421686,-0.2,0.0,1.0,0.7692307692307693,-0.2307692307692307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
0,0.0,0,1.0,0.0,0.0,1,0.0,0.4827586206896552,-0.0769230769230769,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.75,-0.2048192771084337,0.2,-0.5,5.0,-0.1538461538461538,0.0576923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,3
0,-1.9,0,0.0,0.0,0.0,1,0.0,-0.1379310344827586,-0.3846153846153846,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.0,-0.1325301204819277,-0.4,-0.5,2.0,0.1538461538461538,-0.3461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3
0,-0.5499999999999999,0,2.0,0.0,-2.0,1,0.0,-0.1551724137931034,-0.6923076923076923,0.5,0.5,2.0,2.0,2.0,0.5000164303122299,1.0,0.0,0.0,0.0,-0.2857142857142858,0.5,1.0,0.3373493975903614,1.0,1.0,0.0,0.3076923076923077,-0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,5
0,-1.0499999999999998,0,1.0,0.0,-2.0,1,1.0,0.3793103448275862,0.0769230769230769,-0.5,-0.5,0.0,0.0,0.0,0.3699012862444703,0.0,0.0,0.0,0.0,0.0816326531428571,0.5,0.25,0.6024096385542169,0.4,0.0,3.0,0.3846153846153846,0.0769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3
0,-0.1999999999999999,0,1.0,0.0,2.0,1,0.0,0.4310344827586206,-0.4615384615384615,-0.5,-0.5,0.0,0.0,0.0,1.012887928174657,0.0,0.0,0.0,0.0,-0.1904761905714287,0.0,0.25,0.3373493975903614,0.2,-0.5,3.0,0.3076923076923077,-0.173076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3
0,-0.5499999999999999,0,2.0,0.0,0.0,1,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,3.0995529145943657,0.0,0.0,0.0,0.0,-0.1904761905714287,-0.5,-0.25,-0.2048192771084337,-0.4,-0.5,1.0,1.4615384615384617,-0.6346153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,0.8999999999999999,1,0.0,0.0,0.0,1,0.0,0.1724137931034483,-0.3076923076923077,0.0,0.0,1.0,1.0,1.0,-0.0672501083487849,0.0,0.0,0.0,0.0,-0.3265306122857143,0.0,0.5,0.4216867469879518,0.4,0.0,0.0,0.7692307692307693,0.3269230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,5
1,0.8499999999999999,0,0.0,0.0,0.0,0,0.0,-0.293103448275862,-0.3076923076923077,0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,2.0,2.0,0.0,-0.1904761905714287,0.5,0.75,0.0963855421686747,0.8,0.5,0.0,-0.5384615384615384,-0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2
0,0.4000000000000001,0,1.0,0.0,0.0,0,1.0,0.9482758620689656,-0.0769230769230769,0.0,0.0,1.0,1.0,0.0,-0.2037882080691594,0.0,1.0,1.0,1.0,-0.1904761905714287,0.0,0.25,0.4698795180722891,0.2,0.0,1.0,-0.6923076923076923,0.5576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,3
1,0.8999999999999999,1,0.0,0.0,2.0,1,0.0,5.103448275862069,1.0,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,2.0,0.0,0.0,-0.0714285714285715,0.5,0.5,-0.2289156626506024,0.6,1.0,0.0,-0.4615384615384615,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6,6
1,0.8999999999999999,1,0.0,0.0,0.0,1,1.0,-0.1379310344827586,0.8461538461538461,0.0,0.0,1.0,1.0,1.0,0.6321593412949854,0.0,1.0,1.0,1.0,0.2857142857142856,0.0,-0.25,-0.216867469879518,-0.2,0.0,0.0,-0.6923076923076923,-0.0769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,5
1,0.2500000000000002,0,0.0,0.0,0.0,1,2.0,-0.2758620689655172,0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,0.0,0.0,0.0,0.2857142857142856,0.5,0.0,0.072289156626506,0.2,1.0,0.0,-0.2307692307692307,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,7
1,-0.6999999999999997,1,0.0,0.0,1.0,1,0.0,-0.293103448275862,-0.3846153846153846,-0.5,-0.5,0.0,0.0,0.0,12.474749623498578,0.0,0.0,0.0,0.0,0.2857142857142856,0.0,-0.75,-0.7349397590361446,-0.6,0.5,0.0,2.1538461538461537,-0.3653846153846153,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1,0.6500000000000002,0,1.0,0.0,0.0,1,2.0,3.4655172413793105,0.4615384615384615,1.0,1.0,2.0,2.0,1.0,-0.2037882080691594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216867469879518,0.0,0.0,0.0,1.1538461538461535,0.4807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,5
0,-0.8999999999999998,1,0.0,0.0,0.0,1,2.0,0.3793103448275862,-0.2307692307692307,1.0,0.0,1.0,1.0,1.0,3.4781380758655307,0.0,2.0,1.0,0.0,0.2857142857142856,0.5,0.0,0.0120481927710843,0.2,0.5,1.0,-0.5384615384615384,-0.0384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
0,-0.1999999999999999,0,0.0,0.0,0.0,1,0.0,-0.1034482758620689,0.0769230769230769,-0.5,-0.5,0.0,0.0,0.0,1.278020626338303,1.0,0.0,0.0,0.0,1.7142857142857144,1.5,-0.75,0.6144578313253012,0.0,1.5,0.0,0.3846153846153846,-0.6923076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,7
1,0.4000000000000001,1,0.0,0.0,0.0,1,0.0,0.6724137931034483,0.1538461538461538,-0.5,-0.5,0.0,0.0,0.0,-0.2037882080691594,0.0,1.0,0.0,0.0,0.2857142857142856,0.0,-0.25,-0.2409638554216867,-0.2,0.0,1.0,-0.3846153846153846,-0.5576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,7
