INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage,FAMILY_STATUS_вдовец / вдова,FAMILY_STATUS_гражданский брак,FAMILY_STATUS_женат / замужем,FAMILY_STATUS_повторный брак,FAMILY_STATUS_разведен / разведена,FAMILY_STATUS_холост / не замужем,INCOME_BASE_TYPE_2НДФЛ,INCOME_BASE_TYPE_Поступление зарплаты на счет,INCOME_BASE_TYPE_Свободная форма с печатью работодателя,INCOME_BASE_TYPE_Форма банка (без печати работодателя),CREDIT_PURPOSE_Другое,CREDIT_PURPOSE_Лечение,CREDIT_PURPOSE_Обучение,CREDIT_PURPOSE_Отпуск,CREDIT_PURPOSE_Покупка автомобиля,CREDIT_PURPOSE_Покупка бытовой техники,CREDIT_PURPOSE_Покупка земли,CREDIT_PURPOSE_Покупка мебели,CREDIT_PURPOSE_Покупка недвижимости/ строительство,CREDIT_PURPOSE_Ремонт,EMPL_TYPE_вспомогательный персонал,EMPL_TYPE_менеджер высшего звена,EMPL_TYPE_менеджер по продажам,EMPL_TYPE_менеджер среднего звена,EMPL_TYPE_рабочий,EMPL_TYPE_специалист,EMPL_TYPE_торговый представитель,EMPL_PROPERTY_Другое,EMPL_PROPERTY_Информационные технологии,EMPL_PROPERTY_Сельское и лесное хозяйство,EMPL_PROPERTY_Торговля,EMPL_PROPERTY_Юридические услуги,EMPL_FORM_Государственное предприятие,EMPL_FORM_ЗАО,EMPL_FORM_Иная форма,EMPL_FORM_Индивидуальный предприниматель,EMPL_FORM_ОАО,EMPL_FORM_ООО,CLUSTER
0,-0.6999999999999997,0,0.0,0.0,2.0,1,0.0,3.1379310344827585,0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,0.5839315981149533,1.0,0.0,0.0,0.0,-0.1904761905714287,0.5,0.75,1.5903614457831325,0.8,0.0,1.0,-0.07692307692307693,0.8653846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
1,0.8499999999999999,1,1.0,0.0,0.0,1,0.0,-0.3793103448275862,-0.7692307692307693,0.0,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.26506024096385544,0.0,-0.5,0.0,-0.3076923076923077,-0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7
1,0.2500000000000002,1,0.0,0.0,-2.0,0,0.0,-0.5689655172413793,-0.15384615384615385,0.0,0.0,0.0,0.0,0.0,-0.20378820806915948,0.0,1.0,1.0,1.0,1.7142857142857144,0.5,-0.75,-0.37349397590361444,-0.4,1.0,0.0,-0.6153846153846154,-0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1,-0.6499999999999997,0,1.0,0.0,0.0,1,0.0,0.13793103448275862,-0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.434668988575334,1.0,1.0,0.0,0.0,-0.8253968254285715,-0.5,1.25,1.0843373493975903,0.8,0.0,1.0,-0.38461538461538464,0.5961538461538461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1,0.15000000000000013,0,0.0,0.0,0.0,1,0.0,-0.5172413793103449,-0.5384615384615384,0.0,0.0,1.0,1.0,1.0,1.3133017886721814,1.0,1.0,0.0,0.0,-0.507936508,0.0,1.0,0.7710843373493976,0.8,0.5,1.0,-0.38461538461538464,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
1,0.4000000000000001,1,0.0,0.0,-2.0,1,0.0,-0.034482758620689655,-0.23076923076923078,0.5,-0.5,0.0,0.0,0.0,3.956357017786001,0.0,1.0,0.0,0.0,0.7619047619999999,1.0,-0.25,0.30120481927710846,0.2,0.5,0.0,-0.38461538461538464,0.38461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1,0.8999999999999999,1,0.0,0.0,0.0,1,0.0,0.6551724137931034,-0.7692307692307693,0.0,-0.5,0.0,0.0,0.0,0.7488031858686038,0.0,1.0,1.0,1.0,0.48979591828571434,1.0,0.0,0.1927710843373494,0.4,0.5,1.0,-0.6153846153846154,-0.11538461538461539,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
1,0.5500000000000002,1,0.0,0.0,0.0,1,0.0,0.6379310344827587,-0.3076923076923077,-0.5,-0.5,0.0,0.0,0.0,0.25905280814038834,0.0,0.0,0.0,0.0,-0.1904761905714287,0.0,0.25,-0.08433734939759036,0.2,0.0,1.0,0.3076923076923077,0.6153846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1,0.8999999999999999,1,0.0,0.0,0.0,1,1.0,0.3275862068965517,1.3076923076923077,1.0,0.0,1.0,1.0,1.0,0.08671838647050963,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.4457831325301205,1.0,0.5,0.0,-0.23076923076923078,0.6346153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
1,0.8999999999999999,1,0.0,0.0,2.0,1,0.0,0.13793103448275862,0.5384615384615384,0.5,0.0,1.0,1.0,1.0,-0.20378820806915948,0.0,1.0,0.0,0.0,-0.1904761905714287,0.0,0.25,0.1566265060240964,0.2,0.0,0.0,-0.3076923076923077,-0.3269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
1,0.8999999999999999,1,0.0,0.0,0.0,1,0.0,-0.1896551724137931,-0.6923076923076923,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,0.28571428571428564,-0.5,-0.5,-0.6746987951807228,-0.6,0.0,1.0,-0.07692307692307693,-1.0961538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7
1,0.8999999999999999,0,0.0,0.0,0.0,1,0.0,0.7586206896551724,-0.15384615384615385,1.5,1.5,0.0,0.0,0.0,1.542629345890462,1.0,2.0,1.0,1.0,0.48979591828571434,1.0,0.0,0.13253012048192772,0.4,1.0,1.0,-0.6153846153846154,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
0,-0.09999999999999981,0,0.0,0.0,0.0,1,0.0,0.1724137931034483,-0.3076923076923077,0.0,0.0,1.0,0.0,0.0,3.279326580492984,1.0,1.0,0.0,0.0,-0.1904761905714287,0.5,0.75,0.10843373493975904,0.8,1.0,1.0,-0.46153846153846156,0.5192307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
0,-1.0499999999999998,0,2.0,0.0,2.0,0,0.0,-0.1724137931034483,0.07692307692307693,-0.5,-0.5,0.0,0.0,0.0,4.968109508777193,1.0,0.0,0.0,0.0,1.0,0.5,-0.5,0.21686746987951808,-0.2,0.5,1.0,-0.15384615384615385,-0.34615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-0.1999999999999999,1,0.0,0.0,-2.0,1,0.0,-0.46551724137931033,-0.38461538461538464,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-0.507936508,0.0,1.0,-0.12048192771084337,0.8,-0.5,0.0,-0.23076923076923078,-0.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
1,0.4000000000000001,0,0.0,0.0,0.0,1,0.0,-0.10344827586206896,0.8461538461538461,0.5,0.0,1.0,1.0,1.0,0.02763229935292394,1.0,1.0,0.0,0.0,-0.2857142857142858,0.5,1.0,0.6265060240963856,1.0,0.5,2.0,-0.3076923076923077,0.1346153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2
0,-1.5499999999999996,0,2.0,0.0,0.0,1,0.0,-0.3448275862068966,-0.23076923076923078,2.0,0.5,2.0,1.0,1.0,1.4690295700794678,1.0,0.0,0.0,0.0,-0.6666666665714287,0.0,1.75,2.4216867469879517,1.4,-0.5,1.0,0.15384615384615385,0.5384615384615384,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1,0.8999999999999999,0,0.0,0.0,0.0,1,0.0,0.15517241379310345,-0.15384615384615385,0.0,0.0,1.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-0.5714285714285715,-0.5,0.25,0.012048192771084338,0.0,-0.5,0.0,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-0.6499999999999997,0,2.0,0.0,0.0,1,0.0,0.15517241379310345,0.0,-0.5,-0.5,0.0,0.0,0.0,0.16193884494832658,1.0,0.0,0.0,0.0,0.28571428571428564,0.0,-0.25,0.5421686746987951,-0.2,0.0,0.0,0.7692307692307693,0.40384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-0.44999999999999984,1,0.0,0.0,0.0,0,0.0,-0.08620689655172414,-0.6153846153846154,0.0,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,1.0,1.0,0.0,-0.1904761905714287,-0.5,-0.25,-0.46987951807228917,-0.4,0.0,1.0,-0.5384615384615384,-0.7884615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7
1,-1.3,0,0.0,0.0,-2.0,0,0.0,-0.39655172413793105,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.7271533811816447,0.0,0.0,0.0,0.0,-0.7619047620000002,0.0,2.5,1.6987951807228916,2.0,0.0,1.0,0.15384615384615385,0.1346153846153846,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1,0.6000000000000002,1,0.0,0.0,0.0,1,0.0,0.22413793103448276,0.8461538461538461,0.0,0.0,1.0,1.0,1.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-0.6666666665714287,0.0,1.75,1.6024096385542168,1.4,0.0,0.0,1.0,0.4423076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
0,0.6000000000000002,1,0.0,0.0,2.0,1,0.0,-0.5689655172413793,0.23076923076923078,1.0,0.0,1.0,0.0,0.0,-0.20378820806915948,1.0,0.0,0.0,0.0,1.142857142857143,1.0,-0.5,-0.08433734939759036,0.0,1.0,0.0,-0.07692307692307693,0.6346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6
1,-0.5499999999999999,0,1.0,0.0,-1.0,0,2.0,-0.5344827586206896,-0.23076923076923078,0.0,0.0,1.0,1.0,0.0,7.650173279751396,1.0,0.0,0.0,0.0,-0.1904761905714287,-0.5,-0.25,-0.1927710843373494,-0.4,-0.5,1.0,1.4615384615384615,0.28846153846153844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,-0.04999999999999977,1,0.0,0.0,2.0,1,0.0,1.3793103448275863,0.38461538461538464,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-0.6666666665714287,-0.5,0.5,0.7590361445783133,0.2,0.0,3.0,0.46153846153846156,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3
1,0.35000000000000003,0,0.0,0.0,0.0,0,0.0,-0.4482758620689655,-0.23076923076923078,1.0,0.0,1.0,1.0,1.0,-0.14310460880027348,0.0,0.0,0.0,0.0,-0.32653061228571434,1.0,1.75,1.927710843373494,1.8,0.0,0.0,-0.23076923076923078,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
1,0.20000000000000018,0,1.0,0.0,-1.0,0,0.0,0.5862068965517241,0.23076923076923078,1.0,0.5,1.0,1.0,1.0,2.6384334594958574,1.0,1.0,0.0,0.0,0.6753246754285716,2.5,0.25,1.5662650602409638,1.2,1.5,1.0,-0.38461538461538464,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1,-0.4999999999999999,0,0.0,0.0,0.0,1,0.0,0.10344827586206896,-0.5384615384615384,0.5,0.0,0.0,0.0,0.0,2.134192951357959,0.0,0.0,0.0,0.0,-0.7346938774285715,0.0,2.25,0.6867469879518072,1.8,0.5,0.0,-0.23076923076923078,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1,0.2500000000000002,0,0.0,0.0,0.0,1,0.0,1.2413793103448276,1.0769230769230769,-0.5,-0.5,0.0,0.0,0.0,0.037872144814078114,1.0,1.0,0.0,0.0,0.28571428571428564,0.5,0.0,0.5662650602409639,0.2,0.0,1.0,-0.3076923076923077,-0.019230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1,0.10000000000000009,1,0.0,0.0,0.0,1,0.0,-0.4482758620689655,0.0,4.0,3.0,5.0,4.0,3.0,0.27811096677198294,0.0,0.0,0.0,0.0,-0.32653061228571434,0.0,0.5,0.21686746987951808,0.4,0.0,0.0,-0.15384615384615385,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
0,-0.6999999999999997,1,0.0,0.0,2.0,1,0.0,-0.22413793103448276,0.3076923076923077,1.5,1.5,4.0,4.0,0.0,-0.20378820806915948,0.0,3.0,3.0,3.0,1.7142857142857144,0.5,-0.75,-0.7469879518072289,-0.4,0.0,0.0,-0.6923076923076923,-1.2884615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5
0,0.7000000000000003,0,1.0,0.0,2.0,0,0.0,-0.4827586206896552,0.38461538461538464,0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-0.42857142857142866,0.0,0.75,0.30120481927710846,0.6,-0.5,1.0,0.15384615384615385,0.6730769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
0,-0.7999999999999998,0,1.0,0.0,-2.0,0,0.0,0.8275862068965517,0.6923076923076923,0.5,0.0,0.0,0.0,0.0,0.011232421465500355,0.0,0.0,0.0,0.0,-0.5714285714285715,0.0,1.25,0.7349397590361446,1.0,0.0,0.0,-0.15384615384615385,0.34615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
0,-0.8999999999999998,0,0.0,0.0,0.0,1,0.0,0.05172413793103448,-0.5384615384615384,0.0,0.0,1.0,1.0,1.0,-0.20378820806915948,0.0,0.0,0.0,0.0,1.7142857142857144,-0.5,-0.75,-0.6626506024096386,-0.8,0.0,0.0,0.0,-1.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7
1,0.35000000000000003,0,0.0,0.0,0.0,1,0.0,-0.43103448275862066,-0.6153846153846154,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,0.7619047619999999,0.0,-0.5,-0.37349397590361444,-0.4,0.0,0.0,0.7692307692307693,-0.6730769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7
0,0.7999999999999998,1,1.0,0.0,-2.0,1,0.0,1.4827586206896552,1.2307692307692308,0.5,0.5,1.0,1.0,1.0,-0.20378820806915948,1.0,0.0,0.0,0.0,-0.5714285714285715,-0.5,0.25,-0.07228915662650602,0.0,0.0,0.0,0.3076923076923077,0.7884615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
1,0.4000000000000001,0,0.0,0.0,0.0,0,0.0,0.06896551724137931,-0.15384615384615385,0.5,-0.5,0.0,0.0,0.0,0.030611963476216687,1.0,0.0,0.0,0.0,-0.38095238085714295,1.0,2.0,1.9879518072289157,2.0,0.5,2.0,0.0,0.38461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1,-0.3999999999999998,0,0.0,0.0,0.0,0,0.0,0.1896551724137931,1.6923076923076923,0.0,0.0,1.0,1.0,0.0,1.0722687983187769,1.0,0.0,0.0,0.0,-0.42857142857142866,-0.5,0.0,0.39759036144578314,-0.2,-0.5,3.0,1.8461538461538463,0.11538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3
0,0.8499999999999999,0,0.0,0.0,0.0,0,0.0,2.1724137931034484,1.2307692307692308,0.0,-0.5,0.0,0.0,0.0,0.23313371103603886,1.0,0.0,0.0,0.0,-0.1904761905714287,0.5,0.75,0.6867469879518072,0.8,0.0,0.0,-0.07692307692307693,0.40384615384615385,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1,0.4500000000000001,1,2.0,0.0,2.0,0,0.0,-0.5172413793103449,-0.6153846153846154,1.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,2.0,2.0,0.0,1.7142857142857144,0.0,-0.75,-0.7469879518072289,-0.6,0.0,0.0,-0.5384615384615384,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7
0,0.050000000000000044,0,0.0,0.0,2.0,1,0.0,0.3620689655172414,-0.3076923076923077,0.5,0.0,1.0,1.0,1.0,0.07870441241861696,1.0,0.0,0.0,0.0,-0.2857142857142858,0.5,1.0,0.9397590361445783,1.0,0.5,1.0,0.23076923076923078,0.3269230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
1,0.5500000000000002,0,0.0,0.0,0.0,1,0.0,-0.10344827586206896,0.15384615384615385,4.5,4.5,10.0,10.0,10.0,3.6192785841013264,0.0,0.0,0.0,0.0,0.28571428571428564,-0.5,-0.5,-0.5542168674698795,-0.6,0.0,0.0,1.0,-0.8269230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5
0,0.20000000000000018,0,1.0,0.0,0.0,1,0.0,0.5172413793103449,-0.15384615384615385,0.5,0.5,1.0,1.0,0.0,1.3133017886721814,1.0,2.0,0.0,0.0,-0.1904761905714287,0.5,0.75,0.3855421686746988,0.8,0.5,1.0,-0.46153846153846156,0.1346153846153846,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
1,-0.4999999999999999,1,0.0,0.0,0.0,1,0.0,0.05172413793103448,-0.6923076923076923,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,-0.5,-0.7108433734939759,-0.8,-0.5,0.0,0.8461538461538461,-0.9038461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-1.15,0,1.0,0.0,0.0,1,0.0,0.9137931034482759,-0.46153846153846156,-0.5,-0.5,0.0,0.0,0.0,-0.20378820806915948,0.0,0.0,0.0,0.0,-1.142857142857143,-1.0,0.0,-0.5662650602409639,-0.4,-0.5,0.0,2.923076923076923,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,-0.1999999999999999,1,2.0,0.0,0.0,0,0.0,-0.5517241379310345,-0.23076923076923078,0.5,-0.5,0.0,0.0,0.0,1.3532252095312653,1.0,0.0,0.0,0.0,0.5714285714285713,0.5,-0.25,0.4457831325301205,0.0,1.0,1.0,-0.15384615384615385,0.11538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1,0.10000000000000009,1,0.0,0.0,2.0,0,0.0,-0.1724137931034483,1.4615384615384615,0.5,0.0,1.0,1.0,1.0,0.16275702629942396,0.0,0.0,0.0,0.0,-0.6666666665714287,-0.5,0.5,0.9759036144578314,0.2,-0.5,1.0,0.9230769230769231,0.8653846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6
1,0.4000000000000001,1,1.0,0.0,-2.0,1,0.0,-0.39655172413793105,-0.3076923076923077,0.0,-0.5,0.0,0.0,0.0,6.800438985555945,1.0,0.0,0.0,0.0,-0.507936508,0.5,0.75,0.13253012048192772,0.8,0.5,0.0,-0.07692307692307693,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,-0.4999999999999999,0,2.0,0.0,2.0,1,0.0,1.3275862068965518,0.3076923076923077,0.0,-0.5,0.0,0.0,0.0,0.06928799137158949,1.0,0.0,0.0,0.0,-0.6666666665714287,-0.5,0.5,0.40963855421686746,0.2,-0.5,2.0,-0.07692307692307693,-0.21153846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
